Class,Specialization,Type,Name,Spell ID,Canonical ID,Rank,Learned Level,Description,Category,HUD Row,Cooldown,Duration,Resource Cost,Aura ID,Track Mode,Tags,Wowhead Source,Notes
Druid,"Balance, Restoration",Ability,Faerie Fire,778,770,Rank 2,30,"Decrease the armor of the target by 285 for 40 sec. While affected, the target cannot stealth or turn invisible.",Utility,Utility,0,40,75 Mana,,Cooldown,"DEBUFF, PVE_PVP, UTILITY",https://www.wowhead.com/tbc/spell=778,
Druid,"Balance, Restoration",Ability,Faerie Fire,9749,770,Rank 3,42,"Decrease the armor of the target by 395 for 40 sec. While affected, the target cannot stealth or turn invisible.",Utility,Utility,0,40,95 Mana,,Cooldown,"DEBUFF, PVE_PVP, UTILITY",https://www.wowhead.com/tbc/spell=9749,
Druid,"Balance, Restoration",Ability,Faerie Fire,9907,770,Rank 4,54,"Decrease the armor of the target by 505 for 40 sec. While affected, the target cannot stealth or turn invisible.",Utility,Utility,0,40,115 Mana,,Cooldown,"DEBUFF, PVE_PVP, UTILITY",https://www.wowhead.com/tbc/spell=9907,
Druid,"Balance, Restoration",Ability,Faerie Fire,26993,770,Rank 5,66,"Decrease the armor of the target by 610 for 40 sec. While affected, the target cannot stealth or turn invisible.",Utility,Utility,0,40,145 Mana,,Cooldown,"DEBUFF, PVE_PVP, UTILITY",https://www.wowhead.com/tbc/spell=26993,
Druid,Class-wide / Shared,Ability,Aquatic Form,1066,1066,,16,"Shapeshift into aquatic form, increasing swim speed by 50% and allowing the druid to breathe underwater. Also protects the caster from Polymorph effects.
The act of shapeshifting frees the caster of Polymorph and Movement Impairing effects.",Mobility,Utility,0,,13% of base mana,,Cooldown,"MOVEMENT, OUT_OF_COMBAT, SHAPESHIFT",https://www.wowhead.com/tbc/spell=1066,
Druid,Class-wide / Shared,Ability,Barkskin,22812,22812,,44,"The druid's skin becomes as tough as bark. All damage taken is reduced by 20%. While protected, damaging attacks will not cause spellcasting delays. This spell is usable while stunned, frozen, incapacitated, feared or asleep. Lasts 12 sec.",Defensive,Utility,60,12,12% of base mana,,Cooldown + aura,"DAMAGE_REDUCTION, DEFENSIVE, HAS_BUFF, MINOR",https://www.wowhead.com/tbc/spell=22812,
Druid,Class-wide / Shared,Ability,Entangling Roots,339,339,Rank 1,8,Roots the target in place and causes 20 Nature damage over 12 sec. Damage caused may interrupt the effect. Only useable outdoors.,Crowd Control,Utility,0,27,50 Mana,,Cooldown,"CC_SOFT, FILLER, ROOT",https://www.wowhead.com/tbc/spell=339,
Druid,Class-wide / Shared,Ability,Entangling Roots,1062,339,Rank 2,18,Roots the target in place and causes 50 Nature damage over 15 sec. Damage caused may interrupt the effect. Only useable outdoors.,Crowd Control,Utility,0,27,65 Mana,,Cooldown,"CC_SOFT, FILLER, ROOT",https://www.wowhead.com/tbc/spell=1062,
Druid,Class-wide / Shared,Ability,Entangling Roots,5195,339,Rank 3,28,Roots the target in place and causes 90 Nature damage over 18 sec. Damage caused may interrupt the effect. Only useable outdoors.,Crowd Control,Utility,0,27,80 Mana,,Cooldown,"CC_SOFT, FILLER, ROOT",https://www.wowhead.com/tbc/spell=5195,
Druid,Class-wide / Shared,Ability,Entangling Roots,5196,339,Rank 4,38,Roots the target in place and causes 140 Nature damage over 21 sec. Damage caused may interrupt the effect. Only useable outdoors.,Crowd Control,Utility,0,27,95 Mana,,Cooldown,"CC_SOFT, FILLER, ROOT",https://www.wowhead.com/tbc/spell=5196,
Druid,Class-wide / Shared,Ability,Entangling Roots,9852,339,Rank 5,48,Roots the target in place and causes 200 Nature damage over 24 sec. Damage caused may interrupt the effect. Only useable outdoors.,Crowd Control,Utility,0,27,110 Mana,,Cooldown,"CC_SOFT, FILLER, ROOT",https://www.wowhead.com/tbc/spell=9852,
Druid,Class-wide / Shared,Ability,Entangling Roots,9853,339,Rank 6,58,Roots the target in place and causes 270 Nature damage over 27 sec. Damage caused may interrupt the effect. Only useable outdoors.,Crowd Control,Utility,0,27,125 Mana,,Cooldown,"CC_SOFT, FILLER, ROOT",https://www.wowhead.com/tbc/spell=9853,
Druid,Class-wide / Shared,Ability,Entangling Roots,26989,339,Rank 7,68,Roots the target in place and causes 351 Nature damage over 27 sec. Damage caused may interrupt the effect. Only useable outdoors.,Crowd Control,Utility,0,27,160 Mana,,Cooldown,"CC_SOFT, FILLER, ROOT",https://www.wowhead.com/tbc/spell=26989,
Druid,Class-wide / Shared,Ability,Gift of the Wild,21849,21849,Rank 1,50,"Gives the Gift of the Wild to the target's party, increasing armor by 240, all attributes by 10 and all resistances by 15 for 1 hour.",Utility,Utility,0,3600,900 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=21849,
Druid,Class-wide / Shared,Ability,Gift of the Wild,21850,21849,Rank 2,60,"Gives the Gift of the Wild to the target's party, increasing armor by 285, all attributes by 12 and all resistances by 20 for 1 hour.",Utility,Utility,0,3600,1200 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=21850,
Druid,Class-wide / Shared,Ability,Gift of the Wild,26991,21849,Rank 3,70,"Gives the Gift of the Wild to the target's party, increasing armor by 340, all attributes by 14 and all resistances by 25 for 1 hour.",Utility,Utility,0,3600,1515 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=26991,
Druid,Class-wide / Shared,Ability,Hibernate,2637,2637,Rank 1,18,Forces the enemy target to sleep for up to 20 sec. Any damage will awaken the target. Only one target can be forced to hibernate at a time. Only works on Beasts and Dragonkin.,Crowd Control,Utility,0,40,90 Mana,,Cooldown,"CC_HARD, FILLER",https://www.wowhead.com/tbc/spell=2637,
Druid,Class-wide / Shared,Ability,Hibernate,18657,2637,Rank 2,38,Forces the enemy target to sleep for up to 30 sec. Any damage will awaken the target. Only one target can be forced to hibernate at a time. Only works on Beasts and Dragonkin.,Crowd Control,Utility,0,40,120 Mana,,Cooldown,"CC_HARD, FILLER",https://www.wowhead.com/tbc/spell=18657,
Druid,Class-wide / Shared,Ability,Hibernate,18658,2637,Rank 3,58,Forces the enemy target to sleep for up to 40 sec. Any damage will awaken the target. Only one target can be forced to hibernate at a time. Only works on Beasts and Dragonkin.,Crowd Control,Utility,0,40,150 Mana,,Cooldown,"CC_HARD, FILLER",https://www.wowhead.com/tbc/spell=18658,
Druid,Class-wide / Shared,Ability,Innervate,29166,29166,,40,Increases the target's Spirit based mana regeneration by 400% and allows full mana regeneration while casting. Lasts 20 sec.,Healing,Utility,360,20,4% of base mana,,Cooldown + aura,"HAS_BUFF, HEAL, IMPORTANT_EXTERNAL, MAJOR, RESOURCE",https://www.wowhead.com/tbc/spell=29166,
Druid,Class-wide / Shared,Ability,Mark of the Wild,1126,1126,Rank 1,1,Increases the friendly target's armor by 25 for 30 min.,Utility,Utility,0,1800,20 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=1126,
Druid,Class-wide / Shared,Ability,Mark of the Wild,5232,1126,Rank 2,10,Increases the friendly target's armor by 65 and all attributes by 2 for 30 min.,Utility,Utility,0,1800,50 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=5232,
Druid,Class-wide / Shared,Ability,Mark of the Wild,5234,1126,Rank 3,30,"Increases the friendly target's armor by 150, all attributes by 6 and all resistances by 5 for 30 min.",Utility,Utility,0,1800,160 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=5234,
Druid,Class-wide / Shared,Ability,Mark of the Wild,6756,1126,Rank 4,20,Increases the friendly target's armor by 105 and all attributes by 4 for 30 min.,Utility,Utility,0,1800,100 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=6756,
Druid,Class-wide / Shared,Ability,Mark of the Wild,8907,1126,Rank 5,40,"Increases the friendly target's armor by 195, all attributes by 8 and all resistances by 10 for 30 min.",Utility,Utility,0,1800,240 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=8907,
Druid,Class-wide / Shared,Ability,Mark of the Wild,9884,1126,Rank 6,50,"Increases the friendly target's armor by 240, all attributes by 10 and all resistances by 15 for 30 min.",Utility,Utility,0,1800,340 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=9884,
Druid,Class-wide / Shared,Ability,Mark of the Wild,9885,1126,Rank 7,60,"Increases the friendly target's armor by 285, all attributes by 12 and all resistances by 20 for 30 min.",Utility,Utility,0,1800,445 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=9885,
Druid,Class-wide / Shared,Ability,Mark of the Wild,26990,1126,Rank 8,70,"Increases the friendly target's armor by 340, all attributes by 14 and all resistances by 25 for 30 min.",Utility,Utility,0,1800,565 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=26990,
Druid,Class-wide / Shared,Ability,Nature's Grasp,16810,16689,Rank 2,18,"While active, any time an enemy strikes the caster they have a 35% chance to become afflicted by Entangling Roots (Rank 2). Only useable outdoors. 1 charge. Lasts 45 sec.",Defensive,Utility,60,45,,"19975, 19974, 19973, 19972, 19971, 19970, 27010",Cooldown + aura,"DEFENSIVE, HAS_BUFF, MINOR, ROOT",https://www.wowhead.com/tbc/spell=16810,
Druid,Class-wide / Shared,Ability,Nature's Grasp,16811,16689,Rank 3,28,"While active, any time an enemy strikes the caster they have a 35% chance to become afflicted by Entangling Roots (Rank 3). Only useable outdoors. 1 charge. Lasts 45 sec.",Defensive,Utility,60,45,,"19975, 19974, 19973, 19972, 19971, 19970, 27010",Cooldown + aura,"DEFENSIVE, HAS_BUFF, MINOR, ROOT",https://www.wowhead.com/tbc/spell=16811,
Druid,Class-wide / Shared,Ability,Nature's Grasp,16812,16689,Rank 4,38,"While active, any time an enemy strikes the caster they have a 35% chance to become afflicted by Entangling Roots (Rank 4). Only useable outdoors. 1 charge. Lasts 45 sec.",Defensive,Utility,60,45,,"19975, 19974, 19973, 19972, 19971, 19970, 27010",Cooldown + aura,"DEFENSIVE, HAS_BUFF, MINOR, ROOT",https://www.wowhead.com/tbc/spell=16812,
Druid,Class-wide / Shared,Ability,Nature's Grasp,16813,16689,Rank 5,48,"While active, any time an enemy strikes the caster they have a 35% chance to become afflicted by Entangling Roots (Rank 5). Only useable outdoors. 1 charge. Lasts 45 sec.",Defensive,Utility,60,45,,"19975, 19974, 19973, 19972, 19971, 19970, 27010",Cooldown + aura,"DEFENSIVE, HAS_BUFF, MINOR, ROOT",https://www.wowhead.com/tbc/spell=16813,
Druid,Class-wide / Shared,Ability,Nature's Grasp,17329,16689,Rank 6,58,"While active, any time an enemy strikes the caster they have a 35% chance to become afflicted by Entangling Roots (Rank 6). Only useable outdoors. 1 charge. Lasts 45 sec.",Defensive,Utility,60,45,,"19975, 19974, 19973, 19972, 19971, 19970, 27010",Cooldown + aura,"DEFENSIVE, HAS_BUFF, MINOR, ROOT",https://www.wowhead.com/tbc/spell=17329,
Druid,Class-wide / Shared,Ability,Nature's Grasp,27009,16689,Rank 7,68,"While active, any time an enemy strikes the caster they have a 35% chance to become afflicted by Entangling Roots (Rank 7). Only useable outdoors. 1 charge. Lasts 45 sec.",Defensive,Utility,60,45,,"19975, 19974, 19973, 19972, 19971, 19970, 27010",Cooldown + aura,"DEFENSIVE, HAS_BUFF, MINOR, ROOT",https://www.wowhead.com/tbc/spell=27009,
Druid,Class-wide / Shared,Ability,Rebirth,20484,20484,Rank 1,20,"Returns the spirit to the body, restoring a dead target to life with 400 health and 700 mana.",Utility,Utility,1200,,68% of base mana,,Cooldown,"BATTLE_REZ, RESURRECT, UTILITY",https://www.wowhead.com/tbc/spell=20484,
Druid,Class-wide / Shared,Ability,Rebirth,20739,20484,Rank 2,30,"Returns the spirit to the body, restoring a dead target to life with 750 health and 1200 mana.",Utility,Utility,1200,,68% of base mana,,Cooldown,"BATTLE_REZ, RESURRECT, UTILITY",https://www.wowhead.com/tbc/spell=20739,
Druid,Class-wide / Shared,Ability,Rebirth,20742,20484,Rank 3,40,"Returns the spirit to the body, restoring a dead target to life with 1100 health and 1700 mana.",Utility,Utility,1200,,68% of base mana,,Cooldown,"BATTLE_REZ, RESURRECT, UTILITY",https://www.wowhead.com/tbc/spell=20742,
Druid,Class-wide / Shared,Ability,Rebirth,20747,20484,Rank 4,50,"Returns the spirit to the body, restoring a dead target to life with 1600 health and 2200 mana.",Utility,Utility,1200,,68% of base mana,,Cooldown,"BATTLE_REZ, RESURRECT, UTILITY",https://www.wowhead.com/tbc/spell=20747,
Druid,Class-wide / Shared,Ability,Rebirth,20748,20484,Rank 5,60,"Returns the spirit to the body, restoring a dead target to life with 2200 health and 2800 mana.",Utility,Utility,1200,,68% of base mana,,Cooldown,"BATTLE_REZ, RESURRECT, UTILITY",https://www.wowhead.com/tbc/spell=20748,
Druid,Class-wide / Shared,Ability,Rebirth,26994,20484,Rank 6,69,"Returns the spirit to the body, restoring a dead target to life with 3200 health and 3200 mana.",Utility,Utility,1200,,68% of base mana,,Cooldown,"BATTLE_REZ, RESURRECT, UTILITY",https://www.wowhead.com/tbc/spell=26994,
Druid,Class-wide / Shared,Ability,Thorns,467,467,Rank 1,6,Thorns sprout from the friendly target causing 3 Nature damage to attackers when hit. Lasts 10 min.,Utility,Utility,0,600,35 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=467,
Druid,Class-wide / Shared,Ability,Thorns,782,467,Rank 2,14,Thorns sprout from the friendly target causing 6 Nature damage to attackers when hit. Lasts 10 min.,Utility,Utility,0,600,60 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=782,
Druid,Class-wide / Shared,Ability,Thorns,1075,467,Rank 3,24,Thorns sprout from the friendly target causing 9 Nature damage to attackers when hit. Lasts 10 min.,Utility,Utility,0,600,105 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=1075,
Druid,Class-wide / Shared,Ability,Thorns,8914,467,Rank 4,34,Thorns sprout from the friendly target causing 12 Nature damage to attackers when hit. Lasts 10 min.,Utility,Utility,0,600,170 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=8914,
Druid,Class-wide / Shared,Ability,Thorns,9756,467,Rank 5,44,Thorns sprout from the friendly target causing 15 Nature damage to attackers when hit. Lasts 10 min.,Utility,Utility,0,600,240 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=9756,
Druid,Class-wide / Shared,Ability,Thorns,9910,467,Rank 6,54,Thorns sprout from the friendly target causing 18 Nature damage to attackers when hit. Lasts 10 min.,Utility,Utility,0,600,320 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=9910,
Druid,Class-wide / Shared,Ability,Thorns,26992,467,Rank 7,64,Thorns sprout from the friendly target causing 25 Nature damage to attackers when hit. Lasts 10 min.,Utility,Utility,0,600,400 Mana,,Cooldown,"BUFF, LONG_BUFF, UTILITY",https://www.wowhead.com/tbc/spell=26992,
Druid,Class-wide / Shared,Ability,Tranquility,740,740,Rank 1,30,"Heals all nearby group members for 
365 every 2 seconds for 8 sec. Druid must channel to maintain the spell.",Healing,Utility,600,8,525 Mana,,Cooldown,"HEAL, HEAL_AOE, MAJOR",https://www.wowhead.com/tbc/spell=740,
Druid,Class-wide / Shared,Ability,Tranquility,8918,740,Rank 2,40,"Heals all nearby group members for 
531 every 2 seconds for 8 sec. Druid must channel to maintain the spell.",Healing,Utility,600,8,705 Mana,,Cooldown,"HEAL, HEAL_AOE, MAJOR",https://www.wowhead.com/tbc/spell=8918,
Druid,Class-wide / Shared,Ability,Tranquility,9862,740,Rank 3,50,"Heals all nearby group members for 
786 every 2 seconds for 8 sec. Druid must channel to maintain the spell.",Healing,Utility,600,8,975 Mana,,Cooldown,"HEAL, HEAL_AOE, MAJOR",https://www.wowhead.com/tbc/spell=9862,
Druid,Class-wide / Shared,Ability,Tranquility,9863,740,Rank 4,60,"Heals all nearby group members for 
1120 every 2 seconds for 8 sec. Druid must channel to maintain the spell.",Healing,Utility,600,8,1295 Mana,,Cooldown,"HEAL, HEAL_AOE, MAJOR",https://www.wowhead.com/tbc/spell=9863,
Druid,Class-wide / Shared,Ability,Tranquility,26983,740,Rank 5,70,"Heals all nearby group members for 
1518 every 2 seconds for 8 sec. Druid must channel to maintain the spell.",Healing,Utility,600,8,1650 Mana,,Cooldown,"HEAL, HEAL_AOE, MAJOR",https://www.wowhead.com/tbc/spell=26983,
Druid,Class-wide / Shared,Ability,Travel Form,783,783,,30,"Shapeshift into travel form, increasing movement speed by 40%. Also protects the caster from Polymorph effects. Only useable outdoors.
The act of shapeshifting frees the caster of Polymorph and Movement Impairing effects.",Mobility,Utility,0,,13% of base mana,,Cooldown,"MOVEMENT, OUT_OF_COMBAT, SHAPESHIFT",https://www.wowhead.com/tbc/spell=783,
Druid,Feral,Ability,Bash,5211,5211,Rank 1,14,Stuns the target for 2 sec.,Crowd Control,Utility,60,4,10 Rage,,Cooldown,"BEAR_FORM, CC_HARD",https://www.wowhead.com/tbc/spell=5211,
Druid,Feral,Ability,Bash,6798,5211,Rank 2,30,Stuns the target for 3 sec.,Crowd Control,Utility,60,4,10 Rage,,Cooldown,"BEAR_FORM, CC_HARD",https://www.wowhead.com/tbc/spell=6798,
Druid,Feral,Ability,Bash,8983,5211,Rank 3,46,Stuns the target for 4 sec.,Crowd Control,Utility,60,4,10 Rage,,Cooldown,"BEAR_FORM, CC_HARD",https://www.wowhead.com/tbc/spell=8983,
Druid,Feral,Ability,Bear Form,5487,5487,,10,"Shapeshift into bear form, increasing melee attack power by 
120, armor contribution from items by 180%, and Stamina by 25%. Also protects the caster from Polymorph effects and allows the use of various bear abilities.
The act of shapeshifting frees the caster of Polymorph and Movement Impairing effects.",Form,Utility,0,,35% of base mana,,Cooldown,SHAPESHIFT,https://www.wowhead.com/tbc/spell=5487,
Druid,Feral,Ability,Cat Form,768,768,,20,"Shapeshift into cat form, increasing melee attack power by 40 plus Agility. Also protects the caster from Polymorph effects and allows the use of various cat abilities.
The act of shapeshifting frees the caster of Polymorph and Movement Impairing effects.",Form,Utility,0,,35% of base mana,,Cooldown,SHAPESHIFT,https://www.wowhead.com/tbc/spell=768,
Druid,Feral,Ability,Challenging Roar,5209,5209,,28,Forces all nearby enemies to focus attacks on you for 6 sec.,Utility,Utility,600,6,15 Rage,,Cooldown,"BEAR_FORM, TAUNT",https://www.wowhead.com/tbc/spell=5209,
Druid,Feral,Ability,Claw,1082,27000,Rank 1,20,"Claw the enemy, causing 27 additional damage. Awards 1 combo point.",Form,Utility,0,,45 Energy,,Cooldown,"CAT_FORM, DPS, FILLER, PVE_PVP",https://www.wowhead.com/tbc/spell=1082,
